visitorid,itemid,interaction_weight
918277.0,33907.0,1
918585.0,4950.0,1
919028.0,182539.0,1
919028.0,245400.0,1
919028.0,287279.0,1
920004.0,432859.0,1
920156.0,2836.0,1
920899.0,112917.0,1
921444.0,414155.0,1
921489.0,45124.0,1
922607.0,130113.0,1
922607.0,188169.0,1
922967.0,275559.0,1
923338.0,291699.0,1
923418.0,91888.0,1
924939.0,119396.0,1
925189.0,242694.0,1
925703.0,76196.0,1
925755.0,116205.0,1
925775.0,80858.0,1
925888.0,127290.0,1
926018.0,196525.0,1
926397.0,128132.0,1
926821.0,382885.0,1
927183.0,213834.0,1
929356.0,167039.0,1
929382.0,400873.0,1
929721.0,171962.0,1
930694.0,341018.0,1
931900.0,13951.0,1
931900.0,298771.0,1
931964.0,379264.0,1
933174.0,310337.0,1
933225.0,108984.0,1
933310.0,179494.0,1
933310.0,247307.0,1
933327.0,39449.0,1
933327.0,243900.0,1
933821.0,15283.0,1
933821.0,113615.0,1
933821.0,391017.0,1
933910.0,48030.0,1
934244.0,301602.0,1
934663.0,465565.0,1
934767.0,98282.0,1
935588.0,243980.0,1
935959.0,297852.0,1
936674.0,133814.0,1
936737.0,360258.0,1
936783.0,342804.0,1
937494.0,405770.0,1
937584.0,248327.0,1
938411.0,67714.0,1
938411.0,375822.0,1
939279.0,400077.0,1
939279.0,448020.0,1
939309.0,420079.0,1
939751.0,38965.0,1
939961.0,393055.0,1
940608.0,215904.0,1
941359.0,358650.0,1
942096.0,118752.0,1
942096.0,247909.0,1
942814.0,449786.0,1
943518.0,203964.0,1
943572.0,294676.0,1
944307.0,219162.0,1
944307.0,434273.0,1
945184.0,245400.0,1
945612.0,152644.0,1
945612.0,350525.0,1
946363.0,27127.0,1
946363.0,44590.0,1
947389.0,86665.0,1
947389.0,279831.0,1
947389.0,315545.0,1
947609.0,131611.0,1
949454.0,82232.0,1
949454.0,109616.0,1
949454.0,253549.0,1
949454.0,357788.0,1
949626.0,383548.0,1
951347.0,51792.0,1
951555.0,89142.0,1
952015.0,391484.0,1
952246.0,16063.0,1
952246.0,108618.0,1
952246.0,140934.0,1
952246.0,149253.0,1
952246.0,227311.0,1
952246.0,260621.0,1
952246.0,370180.0,1
952246.0,383548.0,1
952246.0,400810.0,1
952246.0,416017.0,1
952246.0,453043.0,1
952388.0,66405.0,1
952390.0,208939.0,1
952791.0,316351.0,1
953853.0,197723.0,1
954541.0,375822.0,1
954836.0,77148.0,1
955081.0,107778.0,1
955081.0,436485.0,1
955557.0,213876.0,1
955924.0,456792.0,1
956280.0,300068.0,1
957284.0,223203.0,1
957312.0,405886.0,1
957392.0,373725.0,1
958461.0,33907.0,1
958461.0,130822.0,1
958461.0,403240.0,1
959037.0,106359.0,1
959204.0,437192.0,1
959326.0,221290.0,1
959855.0,432357.0,1
960004.0,59467.0,1
960004.0,191106.0,1
960004.0,301462.0,1
960004.0,330506.0,1
960056.0,182986.0,1
960105.0,65273.0,1
960661.0,58719.0,1
960783.0,21838.0,1
960916.0,291394.0,1
961411.0,253156.0,1
962056.0,312728.0,1
962631.0,106958.0,1
962933.0,292966.0,1
964382.0,306380.0,1
964767.0,2455.0,1
964767.0,178355.0,1
964794.0,17478.0,1
964794.0,144936.0,1
964794.0,147955.0,1
964794.0,189764.0,1
964794.0,222888.0,1
964794.0,258600.0,1
964794.0,274358.0,1
964794.0,274804.0,1
964794.0,279402.0,1
964794.0,320130.0,1
964794.0,465751.0,1
965434.0,406021.0,1
965603.0,62400.0,1
966579.0,370390.0,1
966752.0,162046.0,1
966752.0,354764.0,1
967483.0,217089.0,1
967483.0,334936.0,1
967857.0,209306.0,1
968585.0,301602.0,1
968647.0,191042.0,1
968647.0,448124.0,1
968652.0,417927.0,1
968880.0,207840.0,1
968880.0,451607.0,1
969519.0,420960.0,1
969655.0,73898.0,1
969827.0,155942.0,1
969827.0,251798.0,1
969827.0,432705.0,1
969845.0,427357.0,1
969860.0,432480.0,1
970345.0,422417.0,1
972095.0,230842.0,1
972095.0,312781.0,1
973109.0,344446.0,1
973908.0,80858.0,1
974794.0,420960.0,1
975595.0,27516.0,1
975683.0,360877.0,1
975703.0,404977.0,1
976217.0,270224.0,1
976410.0,53129.0,1
976601.0,11311.0,1
976950.0,417367.0,1
977567.0,177773.0,1
978294.0,254432.0,1
978755.0,359336.0,1
978909.0,43354.0,1
978968.0,57548.0,1
979535.0,416017.0,1
980867.0,300594.0,1
981144.0,259395.0,1
981144.0,398756.0,1
981240.0,174189.0,1
981245.0,374053.0,1
981323.0,138427.0,1
982154.0,94488.0,1
982154.0,97661.0,1
983395.0,384453.0,1
983395.0,385755.0,1
986288.0,255947.0,1
986577.0,14853.0,1
986577.0,43831.0,1
986577.0,73110.0,1
986876.0,213051.0,1
987534.0,41860.0,1
988939.0,9739.0,1
988939.0,50277.0,1
988939.0,94163.0,1
988939.0,144785.0,1
989085.0,283916.0,1
989215.0,162375.0,1
989290.0,158709.0,1
990216.0,243910.0,1
990216.0,379953.0,1
990984.0,37863.0,1
992844.0,322078.0,1
993282.0,18846.0,1
995024.0,170283.0,1
995103.0,265810.0,1
995225.0,45731.0,1
995225.0,454137.0,1
995343.0,155427.0,1
995925.0,346152.0,1
996134.0,461180.0,1
996879.0,85334.0,1
996879.0,186702.0,1
996879.0,287449.0,1
996879.0,353111.0,1
996879.0,359336.0,1
996879.0,361656.0,1
996879.0,371390.0,1
996879.0,403969.0,1
996879.0,422561.0,1
996879.0,448453.0,1
996891.0,64951.0,1
998383.0,428257.0,1
998808.0,423269.0,1
998962.0,220587.0,1
1000093.0,199101.0,1
1000248.0,37471.0,1
1000454.0,338208.0,1
1000767.0,457410.0,1
1001365.0,69261.0,1
1001365.0,454856.0,1
1001673.0,366859.0,1
1002060.0,427952.0,1
1002162.0,217605.0,1
1002478.0,32191.0,1
1003058.0,156552.0,1
1003058.0,312728.0,1
1003058.0,353436.0,1
1003580.0,428701.0,1
1004088.0,217918.0,1
1004088.0,322551.0,1
1004543.0,129624.0,1
1004711.0,132347.0,1
1005001.0,21674.0,1
1005052.0,90931.0,1
1005153.0,420960.0,1
1005234.0,406071.0,1
1005305.0,113440.0,1
1005397.0,25332.0,1
1005867.0,139936.0,1
1006114.0,77573.0,1
1006407.0,255161.0,1
1007184.0,233893.0,1
1007248.0,20158.0,1
1007724.0,227331.0,1
1007724.0,271812.0,1
1007724.0,278679.0,1
1008540.0,271321.0,1
1008793.0,187138.0,1
1009613.0,367374.0,1
1009686.0,417927.0,1
1009811.0,438338.0,1
1009812.0,336579.0,1
1010711.0,268081.0,1
1010711.0,290999.0,1
1010711.0,322717.0,1
1010812.0,316753.0,1
1011964.0,383409.0,1
1011964.0,443875.0,1
1012089.0,346139.0,1
1012516.0,393768.0,1
1012717.0,155544.0,1
1013440.0,253775.0,1
1013524.0,351101.0,1
1013587.0,246366.0,1
1013810.0,286442.0,1
1013810.0,302792.0,1
1013883.0,5206.0,1
1013883.0,37863.0,1
1013883.0,108515.0,1
1013883.0,149382.0,1
1013883.0,242156.0,1
1013883.0,359765.0,1
1014189.0,54698.0,1
1014189.0,449391.0,1
1014574.0,357054.0,1
1015139.0,12217.0,1
1015139.0,51969.0,1
1015139.0,159813.0,1
1015139.0,369933.0,1
1015139.0,465522.0,1
1017137.0,286620.0,1
1017375.0,301063.0,1
1017798.0,277673.0,1
1017859.0,212351.0,1
1018216.0,277119.0,1
1018325.0,96940.0,1
1018339.0,257040.0,1
1018985.0,461314.0,1
1019032.0,32499.0,1
1019094.0,218126.0,1
1019603.0,399825.0,1
1020169.0,175555.0,1
1020169.0,226728.0,1
1020511.0,38175.0,1
1020737.0,16344.0,1
1020737.0,132423.0,1
1020737.0,173365.0,1
1020737.0,304558.0,1
1021744.0,461311.0,1
1021811.0,39070.0,1
1021811.0,42222.0,1
1022199.0,357531.0,1
1023179.0,264972.0,1
1023537.0,334520.0,1
1024035.0,290402.0,1
1024334.0,376800.0,1
1025490.0,278679.0,1
1025839.0,144540.0,1
1026208.0,240822.0,1
1026772.0,190814.0,1
1027310.0,2416.0,1
1027357.0,254196.0,1
1027708.0,168166.0,1
1027949.0,210928.0,1
1029499.0,242521.0,1
1029785.0,248626.0,1
1030861.0,1261.0,1
1031618.0,49466.0,1
1031663.0,14427.0,1
1031663.0,248004.0,1
1031663.0,250375.0,1
1031663.0,382152.0,1
1031663.0,422376.0,1
1031663.0,445258.0,1
1032349.0,210985.0,1
1032394.0,459701.0,1
1033073.0,338435.0,1
1033428.0,421739.0,1
1033504.0,10412.0,1
1034371.0,369933.0,1
1035426.0,101718.0,1
1035459.0,369933.0,1
1035684.0,251067.0,1
1036246.0,301843.0,1
1036286.0,135864.0,1
1037441.0,126623.0,1
1037560.0,97890.0,1
1039509.0,121086.0,1
1039753.0,142510.0,1
1040574.0,909.0,1
1041001.0,115923.0,1
1041255.0,10034.0,1
1041299.0,153935.0,1
1041986.0,265113.0,1
1042112.0,11711.0,1
1042112.0,23706.0,1
1042112.0,180199.0,1
1042112.0,206218.0,1
1042112.0,228314.0,1
1042112.0,228863.0,1
1042112.0,259227.0,1
1042112.0,272649.0,1
1042112.0,314285.0,1
1042112.0,334401.0,1
1042656.0,414221.0,1
1043181.0,229912.0,1
1043181.0,259487.0,1
1043678.0,202534.0,1
1044028.0,35590.0,1
1044986.0,441852.0,1
1046101.0,180959.0,1
1047813.0,248630.0,1
1048650.0,126332.0,1
1049610.0,420518.0,1
1050037.0,382054.0,1
1050385.0,424421.0,1
1051557.0,397642.0,1
1051557.0,423511.0,1
1051607.0,257040.0,1
1051698.0,390805.0,1
1052281.0,257040.0,1
1052311.0,97836.0,1
1052690.0,441852.0,1
1052785.0,266861.0,1
1053089.0,248605.0,1
1053559.0,79684.0,1
1053581.0,122604.0,1
1053942.0,375332.0,1
1054391.0,235460.0,1
1054607.0,108486.0,1
1055074.0,289103.0,1
1055133.0,208888.0,1
1055347.0,375332.0,1
1055401.0,124295.0,1
1055401.0,140527.0,1
1055401.0,273872.0,1
1055401.0,287696.0,1
1056162.0,128745.0,1
1056311.0,29196.0,1
1056551.0,450942.0,1
1056881.0,17478.0,1
1056901.0,171878.0,1
1056961.0,298830.0,1
1057465.0,416017.0,1
1058268.0,104560.0,1
1058268.0,382885.0,1
1058404.0,41803.0,1
1058490.0,402696.0,1
1058705.0,442575.0,1
1059475.0,20740.0,1
1060139.0,84468.0,1
1060420.0,372523.0,1
1060743.0,277029.0,1
1062583.0,446913.0,1
1062766.0,260282.0,1
1062982.0,70148.0,1
1063775.0,283883.0,1
1063946.0,8674.0,1
1064358.0,39854.0,1
1064358.0,139978.0,1
1064813.0,310620.0,1
1065255.0,7943.0,1
1065255.0,14387.0,1
1065255.0,28144.0,1
1065255.0,44234.0,1
1065255.0,50648.0,1
1065255.0,66046.0,1
1065255.0,67814.0,1
1065255.0,74804.0,1
1065255.0,87856.0,1
1065255.0,102925.0,1
1065255.0,115001.0,1
1065255.0,130724.0,1
1065255.0,181687.0,1
1065255.0,197735.0,1
1065255.0,199408.0,1
1065255.0,203817.0,1
1065255.0,221980.0,1
1065255.0,226940.0,1
1065255.0,234051.0,1
1065255.0,262917.0,1
1065255.0,284648.0,1
1065255.0,377454.0,1
1065255.0,384173.0,1
1065255.0,416017.0,1
1065255.0,432011.0,1
1065255.0,458271.0,1
1065320.0,301788.0,1
1066293.0,76499.0,1
1066883.0,212438.0,1
1067646.0,311336.0,1
1068737.0,29196.0,1
1069361.0,424512.0,1
1069711.0,192463.0,1
1069754.0,350510.0,1
1070029.0,152644.0,1
1070029.0,190172.0,1
1070029.0,213834.0,1
1070060.0,2567.0,1
1070506.0,98498.0,1
1071121.0,439770.0,1
1071262.0,280476.0,1
1071308.0,295026.0,1
1071308.0,446047.0,1
1072332.0,444006.0,1
1073844.0,310894.0,1
1074034.0,161354.0,1
1074236.0,334094.0,1
1074315.0,334094.0,1
1075090.0,312728.0,1
1075423.0,7943.0,1
1075423.0,12217.0,1
1075423.0,57247.0,1
1075423.0,72715.0,1
1075423.0,74296.0,1
1075423.0,108322.0,1
1075423.0,113233.0,1
1075423.0,171814.0,1
1075423.0,190293.0,1
1075423.0,203090.0,1
1075423.0,234494.0,1
1075423.0,242981.0,1
1075423.0,244571.0,1
1075423.0,248127.0,1
1075423.0,345373.0,1
1075423.0,359273.0,1
1075423.0,369158.0,1
1075423.0,369194.0,1
1075423.0,376151.0,1
1075423.0,380810.0,1
1075423.0,382885.0,1
1075423.0,389814.0,1
1075423.0,405714.0,1
1075423.0,440212.0,1
1075423.0,452802.0,1
1075785.0,125831.0,1
1075788.0,203231.0,1
1075890.0,291409.0,1
1076167.0,172103.0,1
1076270.0,36035.0,1
1076366.0,339275.0,1
1076857.0,30702.0,1
1076857.0,128745.0,1
1077145.0,272259.0,1
1077320.0,150479.0,1
1077968.0,193304.0,1
1077968.0,206937.0,1
1078266.0,225856.0,1
1078513.0,283916.0,1
1079996.0,292098.0,1
1081220.0,213834.0,1
1081220.0,227869.0,1
1082641.0,14520.0,1
1083188.0,134255.0,1
1083369.0,27897.0,1
1083373.0,200947.0,1
1083373.0,264513.0,1
1083373.0,338127.0,1
1083373.0,369933.0,1
1083373.0,386704.0,1
1083373.0,422044.0,1
1084305.0,48622.0,1
1084338.0,222888.0,1
1084528.0,287524.0,1
1084617.0,176824.0,1
1084677.0,11198.0,1
1084677.0,234958.0,1
1085971.0,262098.0,1
1086075.0,272976.0,1
1086334.0,104254.0,1
1086897.0,27516.0,1
1086982.0,96940.0,1
1086982.0,411914.0,1
1087295.0,117659.0,1
1088068.0,171719.0,1
1088210.0,462188.0,1
1088211.0,10966.0,1
1088275.0,288418.0,1
1088465.0,417927.0,1
1089934.0,44234.0,1
1089992.0,310944.0,1
1090063.0,132854.0,1
1091087.0,64951.0,1
1091087.0,128147.0,1
1091107.0,393768.0,1
1092199.0,424512.0,1
1092403.0,84310.0,1
1092478.0,93067.0,1
1092478.0,438122.0,1
1093035.0,2270.0,1
1093035.0,5043.0,1
1093035.0,10384.0,1
1093035.0,16417.0,1
1093035.0,27812.0,1
1093035.0,76403.0,1
1093035.0,90835.0,1
1093035.0,96001.0,1
1093035.0,120763.0,1
1093035.0,122219.0,1
1093035.0,127415.0,1
1093035.0,130113.0,1
1093035.0,133907.0,1
1093035.0,139346.0,1
1093035.0,147555.0,1
1093035.0,150882.0,1
1093035.0,156466.0,1
1093035.0,163689.0,1
1093035.0,172894.0,1
1093035.0,177522.0,1
1093035.0,188455.0,1
1093035.0,193623.0,1
1093035.0,196177.0,1
1093035.0,197083.0,1
1093035.0,245577.0,1
1093035.0,246130.0,1
1093035.0,260256.0,1
1093035.0,275361.0,1
1093035.0,288418.0,1
1093035.0,288525.0,1
1093035.0,312023.0,1
1093035.0,324833.0,1
1093035.0,336393.0,1
1093035.0,337327.0,1
1093035.0,349537.0,1
1093035.0,355994.0,1
1093035.0,356998.0,1
1093035.0,357583.0,1
1093035.0,357585.0,1
1093035.0,379520.0,1
1093035.0,412096.0,1
1093035.0,414995.0,1
1093035.0,419470.0,1
1093035.0,424421.0,1
1093035.0,446590.0,1
1093035.0,448494.0,1
1093035.0,460188.0,1
1093062.0,188296.0,1
1093151.0,427107.0,1
1094389.0,194830.0,1
1094490.0,454964.0,1
1094829.0,398447.0,1
1095124.0,116475.0,1
1095458.0,225028.0,1
1095458.0,334073.0,1
1097897.0,380527.0,1
1098310.0,20463.0,1
1099801.0,303715.0,1
1100390.0,80858.0,1
1101303.0,205582.0,1
1101373.0,196538.0,1
1101917.0,381503.0,1
1102311.0,424506.0,1
1102467.0,1931.0,1
1103783.0,183758.0,1
1103840.0,180751.0,1
1103880.0,144704.0,1
1104300.0,202825.0,1
1104300.0,256164.0,1
1104456.0,60080.0,1
1104456.0,260966.0,1
1104957.0,240160.0,1
1104957.0,342443.0,1
1104957.0,389158.0,1
1105978.0,5470.0,1
1106054.0,79504.0,1
1106190.0,91970.0,1
1106190.0,441617.0,1
1106244.0,264604.0,1
1106611.0,72958.0,1
1107033.0,207876.0,1
1107505.0,170390.0,1
1107505.0,328185.0,1
1108396.0,151320.0,1
1108631.0,83995.0,1
1108631.0,113615.0,1
1108631.0,119744.0,1
1108631.0,156152.0,1
1108631.0,184575.0,1
1108631.0,209659.0,1
1108631.0,258148.0,1
1108631.0,279720.0,1
1108631.0,359040.0,1
1108631.0,370037.0,1
1108631.0,408203.0,1
1108631.0,415640.0,1
1108631.0,438484.0,1
1108631.0,448727.0,1
1108631.0,449489.0,1
1109295.0,62438.0,1
1109812.0,260881.0,1
1110278.0,310702.0,1
1110455.0,40140.0,1
1110822.0,218794.0,1
1111195.0,118752.0,1
1111928.0,257200.0,1
1112013.0,73091.0,1
1112020.0,197980.0,1
1112510.0,327799.0,1
1113250.0,398489.0,1
1113351.0,450873.0,1
1113417.0,455829.0,1
1113427.0,101926.0,1
1113547.0,48030.0,1
1114514.0,441653.0,1
1115616.0,422679.0,1
1117312.0,297726.0,1
1118004.0,14428.0,1
1118106.0,291877.0,1
1118397.0,354151.0,1
1118705.0,398042.0,1
1119195.0,368033.0,1
1119553.0,420079.0,1
1120402.0,276559.0,1
1121064.0,151618.0,1
1121776.0,100367.0,1
1121909.0,291060.0,1
1122754.0,429463.0,1
1122758.0,452720.0,1
1123085.0,151471.0,1
1123106.0,118408.0,1
1123245.0,77573.0,1
1123490.0,171719.0,1
1123703.0,127569.0,1
1123995.0,222082.0,1
1124964.0,157576.0,1
1124964.0,161506.0,1
1125180.0,251871.0,1
1125465.0,262982.0,1
1125860.0,35682.0,1
1125958.0,38680.0,1
1126439.0,222326.0,1
1126569.0,12748.0,1
1126569.0,110720.0,1
1126569.0,190606.0,1
1126569.0,238822.0,1
1126569.0,289103.0,1
1126569.0,319900.0,1
1126569.0,340329.0,1
1126569.0,454301.0,1
1126569.0,465329.0,1
1126793.0,406116.0,1
1126793.0,408305.0,1
1126836.0,336559.0,1
1126945.0,131080.0,1
1126945.0,190293.0,1
1127021.0,357531.0,1
1127110.0,256706.0,1
1127406.0,290433.0,1
1127406.0,396802.0,1
1128416.0,384302.0,1
1128592.0,222613.0,1
1129347.0,63873.0,1
1129379.0,223829.0,1
1130129.0,304877.0,1
1130179.0,233439.0,1
1130809.0,23144.0,1
1131743.0,403645.0,1
1132349.0,338148.0,1
1132655.0,238822.0,1
1132989.0,129643.0,1
1134627.0,320130.0,1
1134753.0,120990.0,1
1134975.0,161354.0,1
1134975.0,305675.0,1
1134975.0,306396.0,1
1134975.0,312728.0,1
1134975.0,322810.0,1
1135254.0,59467.0,1
1135907.0,161660.0,1
1136617.0,166056.0,1
1136644.0,323084.0,1
1136787.0,116306.0,1
1137704.0,43090.0,1
1137704.0,69442.0,1
1137704.0,214113.0,1
1137846.0,300262.0,1
1137950.0,90240.0,1
1137950.0,213834.0,1
1138103.0,437756.0,1
1139502.0,238865.0,1
1140064.0,170823.0,1
1140205.0,345095.0,1
1140795.0,17478.0,1
1140886.0,65215.0,1
1140886.0,218794.0,1
1142436.0,123629.0,1
1143344.0,451207.0,1
1143379.0,72958.0,1
1143383.0,48030.0,1
1143383.0,62206.0,1
1143383.0,84321.0,1
1143383.0,92271.0,1
1143383.0,98078.0,1
1143383.0,117438.0,1
1143383.0,140866.0,1
1143383.0,194467.0,1
1143383.0,198683.0,1
1143383.0,208939.0,1
1143383.0,218626.0,1
1143383.0,248904.0,1
1143383.0,262979.0,1
1143383.0,267347.0,1
1143383.0,346483.0,1
1143383.0,390199.0,1
1143795.0,248320.0,1
1143795.0,433004.0,1
1145243.0,17478.0,1
1145611.0,318392.0,1
1146070.0,349809.0,1
1146169.0,183758.0,1
1146172.0,26210.0,1
1146520.0,378901.0,1
1146790.0,69868.0,1
1148075.0,295846.0,1
1149102.0,63543.0,1
1149102.0,243245.0,1
1149209.0,19545.0,1
1149234.0,166703.0,1
1149372.0,288418.0,1
1150086.0,1152.0,1
1150086.0,2698.0,1
1150086.0,4442.0,1
1150086.0,7943.0,1
1150086.0,8347.0,1
1150086.0,15744.0,1
1150086.0,18265.0,1
1150086.0,22351.0,1
1150086.0,23762.0,1
1150086.0,29196.0,1
1150086.0,31098.0,1
1150086.0,34386.0,1
1150086.0,35287.0,1
1150086.0,37068.0,1
1150086.0,46671.0,1
1150086.0,50648.0,1
1150086.0,56303.0,1
1150086.0,57577.0,1
1150086.0,57686.0,1
1150086.0,58638.0,1
1150086.0,60966.0,1
1150086.0,61292.0,1
1150086.0,62269.0,1
1150086.0,66480.0,1
1150086.0,67434.0,1
1150086.0,68100.0,1
1150086.0,72911.0,1
1150086.0,76477.0,1
1150086.0,80858.0,1
1150086.0,109638.0,1
1150086.0,113641.0,1
1150086.0,116968.0,1
1150086.0,117677.0,1
1150086.0,118914.0,1
1150086.0,123541.0,1
1150086.0,126332.0,1
1150086.0,126557.0,1
1150086.0,127751.0,1
1150086.0,130800.0,1
1150086.0,130865.0,1
1150086.0,132187.0,1
1150086.0,138427.0,1
1150086.0,139845.0,1
1150086.0,140055.0,1
1150086.0,148478.0,1
1150086.0,152433.0,1
1150086.0,153708.0,1
1150086.0,156466.0,1
1150086.0,161925.0,1
1150086.0,162926.0,1
1150086.0,164683.0,1
1150086.0,166122.0,1
1150086.0,168358.0,1
1150086.0,170353.0,1
1150086.0,171611.0,1
1150086.0,172063.0,1
1150086.0,174815.0,1
1150086.0,177543.0,1
1150086.0,177636.0,1
1150086.0,178837.0,1
1150086.0,182539.0,1
1150086.0,183511.0,1
1150086.0,183814.0,1
1150086.0,188390.0,1
1150086.0,190398.0,1
1150086.0,196398.0,1
1150086.0,197422.0,1
1150086.0,204057.0,1
1150086.0,213893.0,1
1150086.0,216293.0,1
1150086.0,218962.0,1
1150086.0,219550.0,1
1150086.0,223203.0,1
1150086.0,230376.0,1
1150086.0,230911.0,1
1150086.0,236385.0,1
1150086.0,241940.0,1
1150086.0,242035.0,1
1150086.0,244541.0,1
1150086.0,245158.0,1
1150086.0,248262.0,1
1150086.0,248711.0,1
1150086.0,253615.0,1
1150086.0,255469.0,1
1150086.0,260256.0,1
1150086.0,263182.0,1
1150086.0,268336.0,1
1150086.0,268604.0,1
1150086.0,272152.0,1
1150086.0,273872.0,1
1150086.0,276704.0,1
1150086.0,279257.0,1
1150086.0,282385.0,1
1150086.0,283923.0,1
1150086.0,294284.0,1
1150086.0,296375.0,1
1150086.0,299044.0,1
1150086.0,299384.0,1
1150086.0,301602.0,1
1150086.0,304877.0,1
1150086.0,308273.0,1
1150086.0,310620.0,1
1150086.0,310944.0,1
1150086.0,311931.0,1
1150086.0,320130.0,1
1150086.0,329104.0,1
1150086.0,332592.0,1
1150086.0,334536.0,1
1150086.0,336319.0,1
1150086.0,338461.0,1
1150086.0,340803.0,1
1150086.0,342530.0,1
1150086.0,344446.0,1
1150086.0,352723.0,1
1150086.0,353373.0,1
1150086.0,354982.0,1
1150086.0,355752.0,1
1150086.0,357133.0,1
1150086.0,361152.0,1
1150086.0,365166.0,1
1150086.0,366177.0,1
1150086.0,370395.0,1
1150086.0,370984.0,1
1150086.0,376974.0,1
1150086.0,378637.0,1
1150086.0,380014.0,1
1150086.0,382885.0,1
1150086.0,384212.0,1
1150086.0,384302.0,1
1150086.0,387622.0,1
1150086.0,387863.0,1
1150086.0,390380.0,1
1150086.0,391952.0,1
1150086.0,396265.0,1
1150086.0,396445.0,1
1150086.0,398115.0,1
1150086.0,408172.0,1
1150086.0,415301.0,1
1150086.0,415324.0,1
1150086.0,420960.0,1
1150086.0,428067.0,1
1150086.0,438412.0,1
1150086.0,440066.0,1
1150086.0,442033.0,1
1150086.0,445676.0,1
1150086.0,448044.0,1
1150086.0,450950.0,1
1150086.0,454818.0,1
1150086.0,458130.0,1
1150086.0,461093.0,1
1150086.0,462643.0,1
1150086.0,464196.0,1
1150088.0,80858.0,1
1150405.0,346534.0,1
1150405.0,432748.0,1
1150405.0,447661.0,1
1150514.0,187413.0,1
1150613.0,101948.0,1
1151882.0,321089.0,1
1152259.0,296246.0,1
1152318.0,56441.0,1
1152346.0,367627.0,1
1152738.0,44329.0,1
1152738.0,125275.0,1
1153047.0,5821.0,1
1153138.0,355768.0,1
1153460.0,30139.0,1
1153564.0,330469.0,1
1153564.0,398762.0,1
1153702.0,148034.0,1
1154301.0,37471.0,1
1154309.0,302307.0,1
1155466.0,416017.0,1
1155647.0,83662.0,1
1155647.0,341286.0,1
1156969.0,104478.0,1
1157313.0,255689.0,1
1157385.0,424512.0,1
1158677.0,33912.0,1
1159125.0,448494.0,1
1159752.0,32719.0,1
1160112.0,35956.0,1
1160440.0,103941.0,1
1160882.0,222888.0,1
1161163.0,5848.0,1
1161163.0,9376.0,1
1161163.0,26634.0,1
1161163.0,30024.0,1
1161163.0,39440.0,1
1161163.0,72944.0,1
1161163.0,76414.0,1
1161163.0,92678.0,1
1161163.0,94521.0,1
1161163.0,97158.0,1
1161163.0,99667.0,1
1161163.0,113440.0,1
1161163.0,116475.0,1
1161163.0,117677.0,1
1161163.0,118318.0,1
1161163.0,134191.0,1
1161163.0,136553.0,1
1161163.0,144304.0,1
1161163.0,148666.0,1
1161163.0,151061.0,1
1161163.0,163440.0,1
1161163.0,164035.0,1
1161163.0,190806.0,1
1161163.0,257040.0,1
1161163.0,268335.0,1
1161163.0,275339.0,1
1161163.0,302307.0,1
1161163.0,311013.0,1
1161163.0,312781.0,1
1161163.0,318941.0,1
1161163.0,321712.0,1
1161163.0,325310.0,1
1161163.0,326094.0,1
1161163.0,345211.0,1
1161163.0,355994.0,1
1161163.0,357432.0,1
1161163.0,369158.0,1
1161163.0,383396.0,1
1161163.0,390250.0,1
1161163.0,393691.0,1
1161163.0,403566.0,1
1161163.0,408218.0,1
1161163.0,416012.0,1
1161163.0,416697.0,1
1161163.0,439679.0,1
1161163.0,444931.0,1
1161163.0,454640.0,1
1161252.0,44631.0,1
1161252.0,104560.0,1
1162188.0,167337.0,1
1162239.0,23606.0,1
1162772.0,174489.0,1
1162858.0,387373.0,1
1163475.0,217605.0,1
1164596.0,1684.0,1
1164596.0,138289.0,1
1164596.0,239774.0,1
1164713.0,303229.0,1
1164713.0,372728.0,1
1164713.0,442721.0,1
1164964.0,81601.0,1
1165148.0,79484.0,1
1165148.0,97890.0,1
1165148.0,204494.0,1
1165148.0,243566.0,1
1165148.0,283816.0,1
1165148.0,465333.0,1
1165669.0,178358.0,1
1165669.0,236158.0,1
1165927.0,63092.0,1
1165927.0,263980.0,1
1166580.0,436694.0,1
1166692.0,403969.0,1
1166817.0,7943.0,1
1167457.0,76815.0,1
1167457.0,110403.0,1
1167457.0,134108.0,1
1167457.0,210373.0,1
1167457.0,236914.0,1
1167457.0,261316.0,1
1167457.0,297884.0,1
1167457.0,372834.0,1
1167457.0,410587.0,1
1167457.0,451388.0,1
1167802.0,165589.0,1
1168133.0,205541.0,1
1168222.0,392826.0,1
1168431.0,135591.0,1
1168629.0,187026.0,1
1169061.0,431386.0,1
1169547.0,399192.0,1
1169689.0,28072.0,1
1169689.0,63406.0,1
1169689.0,124081.0,1
1169689.0,125275.0,1
1169689.0,171878.0,1
1169689.0,192043.0,1
1169689.0,266965.0,1
1169689.0,362495.0,1
1169956.0,12765.0,1
1170342.0,120208.0,1
1170441.0,356024.0,1
1170936.0,272563.0,1
1170959.0,147053.0,1
1171831.0,114913.0,1
1171920.0,46130.0,1
1171920.0,213834.0,1
1172695.0,432480.0,1
1172935.0,299440.0,1
1172980.0,281480.0,1
1172980.0,360639.0,1
1173255.0,377960.0,1
1173572.0,313375.0,1
1174786.0,464404.0,1
1174955.0,105371.0,1
1174955.0,279815.0,1
1175322.0,249352.0,1
1175423.0,324391.0,1
1175636.0,69799.0,1
1175782.0,299113.0,1
1176501.0,89044.0,1
